Date,boll
2016-01-25,4.012440000000005
2016-01-26,4.024080000000005
2016-01-27,4.034220000000006
2016-01-28,4.041630000000006
2016-01-29,4.0474800000000055
2016-02-01,4.049880000000005
2016-02-02,4.046000000000005
2016-02-03,4.043920000000005
2016-02-04,4.037540000000005
2016-02-05,4.029775000000006
2016-02-08,4.025040000000006
2016-02-09,4.0171000000000054
2016-02-10,4.009915000000006
2016-02-11,4.005525000000006
2016-02-12,4.004605000000006
2016-02-15,4.002800000000006
2016-02-16,3.9999350000000056
2016-02-17,4.000140000000005
2016-02-18,3.9941150000000056
2016-02-19,3.9876700000000063
2016-02-22,3.9840150000000065
2016-02-23,3.9767600000000067
2016-02-24,3.9710900000000064
2016-02-25,3.963565000000007
2016-02-26,3.9578100000000065
2016-02-29,3.9561900000000056
2016-03-01,3.958850000000006
2016-03-02,3.955685000000006
2016-03-03,3.955535000000006
2016-03-04,3.9510300000000056
2016-03-07,3.944545000000006
2016-03-08,3.9390200000000055
2016-03-09,3.932580000000006
2016-03-10,3.920110000000006
2016-03-11,3.9014350000000064
2016-03-14,3.8816100000000064
2016-03-15,3.864610000000006
2016-03-16,3.849600000000006
2016-03-17,3.8373850000000056
2016-03-18,3.8171850000000047
2016-03-21,3.7974200000000047
2016-03-22,3.7809100000000044
2016-03-23,3.7621250000000037
2016-03-24,3.7484100000000034
2016-03-25,3.7346750000000037
2016-03-27,3.7206150000000036
2016-03-28,3.7038300000000035
2016-03-29,3.689475000000004
2016-03-30,3.6748150000000033
2016-03-31,3.6643350000000035
2016-04-03,3.6533250000000033
2016-04-04,3.645130000000003
2016-04-05,3.641180000000003
2016-04-06,3.6391550000000024
2016-04-07,3.6425850000000017
2016-04-10,3.6433100000000023
2016-04-11,3.6349850000000026
2016-04-12,3.620995000000003
2016-04-13,3.608840000000003
2016-04-14,3.601435000000003
2016-04-17,3.596930000000003
2016-04-18,3.596795000000003
2016-04-19,3.594170000000003
2016-04-20,3.5863850000000035
2016-04-21,3.5787450000000036
2016-04-24,3.5726850000000034
2016-04-25,3.566345000000003
2016-04-26,3.560610000000003
2016-04-27,3.556880000000004
2016-04-28,3.5515400000000037
2016-05-01,3.545750000000004
2016-05-02,3.5397150000000037
2016-05-03,3.5337750000000043
2016-05-04,3.5292250000000047
2016-05-05,3.5217500000000053
2016-05-08,3.5173900000000047
2016-05-09,3.518615000000005
2016-05-10,3.5180100000000047
2016-05-11,3.515685000000005
2016-05-12,3.5159150000000055
2016-05-15,3.5158750000000047
2016-05-16,3.510105000000005
2016-05-17,3.5081450000000047
2016-05-18,3.5098500000000046
2016-05-19,3.5116750000000048
2016-05-22,3.511425000000005
2016-05-23,3.512230000000005
2016-05-24,3.514585000000005
2016-05-25,3.5173550000000047
2016-05-26,3.522505000000005
2016-05-29,3.5313100000000057
2016-05-30,3.534855000000006
2016-05-31,3.5362700000000062
2016-06-01,3.5385500000000056
2016-06-02,3.5409000000000055
2016-06-05,3.542175000000006
2016-06-06,3.5407500000000054
2016-06-07,3.5389750000000055
2016-06-08,3.5345000000000057
2016-06-09,3.530440000000006
2016-06-12,3.5247200000000065
2016-06-13,3.523860000000006
2016-06-14,3.5233100000000066
2016-06-15,3.5188500000000067
2016-06-16,3.513865000000007
2016-06-19,3.506640000000007
2016-06-20,3.497900000000007
2016-06-21,3.4901400000000065
2016-06-22,3.480010000000007
2016-06-23,3.4677250000000073
2016-06-26,3.455665000000007
2016-06-27,3.446760000000007
2016-06-28,3.4327250000000062
2016-06-29,3.415055000000007
2016-06-30,3.3963450000000064
2016-07-03,3.3816500000000063
2016-07-04,3.3718500000000065
2016-07-05,3.365060000000006
2016-07-06,3.363535000000006
2016-07-07,3.3617950000000056
2016-07-10,3.355890000000006
2016-07-11,3.3473850000000054
2016-07-12,3.3383050000000054
2016-07-13,3.327920000000005
2016-07-14,3.317280000000005
2016-07-17,3.310470000000005
2016-07-18,3.3033550000000047
2016-07-19,3.295145000000005
2016-07-20,3.2890650000000052
2016-07-21,3.285645000000005
2016-07-24,3.2798350000000047
2016-07-25,3.2744750000000047
2016-07-26,3.2728500000000045
2016-07-27,3.2739000000000047
2016-07-28,3.2777000000000043
2016-07-31,3.2784800000000045
2016-08-01,3.2769750000000046
2016-08-02,3.2746600000000043
2016-08-03,3.2700400000000043
2016-08-04,3.2613300000000045
2016-08-07,3.2544800000000045
2016-08-08,3.247550000000005
2016-08-09,3.240020000000005
2016-08-10,3.233175000000005
2016-08-11,3.2277050000000047
2016-08-14,3.2234000000000043
2016-08-15,3.2201700000000044
2016-08-16,3.2178350000000044
