Date,boll_ub
2014-06-10,-0.37846307316168465
2014-06-11,-0.37918861208026516
2014-06-12,-0.3791243187853344
2014-06-15,-0.3794763921388484
2014-06-16,-0.380500822359233
2014-06-17,-0.3770441872427314
2014-06-18,-0.37836773618949593
2014-06-19,-0.37907186045804286
2014-06-22,-0.3793239761899753
2014-06-23,-0.37873405246965236
2014-06-24,-0.378763146755502
2014-06-25,-0.37733187004525165
2014-06-26,-0.3745796621095601
2014-06-29,-0.37285772616447577
2014-06-30,-0.38162403405970574
2014-07-01,-0.39227589298012994
2014-07-02,-0.4056505231358851
2014-07-03,-0.41352696029985153
2014-07-06,-0.41808602650472737
2014-07-07,-0.418570229600935
2014-07-08,-0.4189570515970071
2014-07-09,-0.4210479006084698
2014-07-10,-0.42218787534215957
2014-07-13,-0.4223939704385513
2014-07-14,-0.4247446158658077
2014-07-15,-0.43978938109640636
2014-07-16,-0.4396041775003664
2014-07-17,-0.42669287807570433
2014-07-20,-0.42749620677057365
2014-07-21,-0.42704645499900484
2014-07-22,-0.42813557661099333
2014-07-23,-0.4277513090263147
2014-07-24,-0.4285552732867416
2014-07-27,-0.42957942703402213
2014-07-28,-0.4291639214251376
2014-07-29,-0.4290137076644299
2014-07-30,-0.4238111228316242
2014-07-31,-0.4129960401559928
2014-08-03,-0.40702618504436017
2014-08-04,-0.401363408703265
2014-08-05,-0.389130906913191
2014-08-06,-0.3812930509983155
2014-08-07,-0.36620678782482763
2014-08-10,-0.3585258553799831
2014-08-11,-0.3544277294313085
2014-08-12,-0.34996720330932307
2014-08-13,-0.34521303505376444
2014-08-14,-0.3441497164133041
2014-08-17,-0.3444141457485193
2014-08-18,-0.3446824215776944
2014-08-19,-0.34760807010678507
2014-08-20,-0.3493197897603352
2014-08-21,-0.35120526977865374
2014-08-24,-0.35211815049236245
2014-08-25,-0.3534544485060477
2014-08-26,-0.35763904412446795
2014-08-27,-0.3576241902111542
2014-08-28,-0.3556703395639636
2014-08-31,-0.35315911855734705
2014-09-01,-0.35261644826312
2014-09-02,-0.3540347941925244
2014-09-03,-0.35439009580519326
2014-09-04,-0.362088028824495
2014-09-07,-0.3660133627743118
2014-09-08,-0.3674572697237078
2014-09-09,-0.36511706601559907
2014-09-10,-0.3631472527994158
2014-09-11,-0.35535569512036297
2014-09-14,-0.3531893551440257
2014-09-15,-0.32828184179281483
2014-09-16,-0.3114014164133137
2014-09-17,-0.28952001953230344
2014-09-18,-0.2688178843136323
2014-09-21,-0.25077659146747117
2014-09-22,-0.22549761891283776
2014-09-23,-0.19877196289244034
2014-09-24,-0.1851265585334168
2014-09-25,-0.16170933911968843
2014-09-28,-0.1446728388239197
2014-09-29,-0.12347018599633432
2014-09-30,-0.10891076559168557
2014-10-01,-0.08625815243217068
2014-10-02,-0.06554050849945273
2014-10-05,-0.060713370910230276
2014-10-06,-0.061019451315242224
2014-10-07,-0.0649857228671523
2014-10-08,-0.0716753729332053
2014-10-09,-0.0777518069584621
2014-10-12,-0.093743752278461
2014-10-13,-0.09696660978543725
2014-10-14,-0.10216325737499943
2014-10-15,-0.0984747119895189
2014-10-16,-0.09240238935882736
2014-10-19,-0.09393167973339774
2014-10-20,-0.08818635539346797
2014-10-21,-0.07925107634133167
2014-10-22,-0.0722182790426962
2014-10-23,-0.061185440163612485
2014-10-27,-0.056997994313311116
2014-10-28,-0.04179868986224583
2014-10-29,-0.04014423853461798
2014-10-30,-0.043690829635127555
